"name","email","website","field"
"Kirchengemeinde Berlin","info@kirchengemeinde-berlin.de","https://www.kirchengemeinde-berlin.de/","Kirchengemeinde Religion"
"Kirchengemeinde Hamburg","info@kirchengemeinde-hamburg.de","https://www.kirchengemeinde-hamburg.de/","Kirchengemeinde Religion"
"Kirchengemeinde München","info@kirchengemeinde-muenchen.de","https://www.kirchengemeinde-muenchen.de/","Kirchengemeinde Religion"
"Kirchengemeinde Frankfurt","info@kirchengemeinde-frankfurt.de","https://www.kirchengemeinde-frankfurt.de/","Kirchengemeinde Religion"
"Kirchengemeinde Köln","info@kirchengemeinde-koeln.de","https://www.kirchengemeinde-koeln.de/","Kirchengemeinde Religion"
"Kirchengemeinde Stuttgart","info@kirchengemeinde-stuttgart.de","https://www.kirchengemeinde-stuttgart.de/","Kirchengemeinde Religion"
"Kirchengemeinde Düsseldorf","info@kirchengemeinde-duesseldorf.de","https://www.kirchengemeinde-duesseldorf.de/","Kirchengemeinde Religion"
"Kirchengemeinde Dortmund","info@kirchengemeinde-dortmund.de","https://www.kirchengemeinde-dortmund.de/","Kirchengemeinde Religion"
"Kirchengemeinde Leipzig","info@kirchengemeinde-leipzig.de","https://www.kirchengemeinde-leipzig.de/","Kirchengemeinde Religion"
"Kirchengemeinde Bremen","info@kirchengemeinde-bremen.de","https://www.kirchengemeinde-bremen.de/","Kirchengemeinde Religion"
"Gemeindezentrum Berlin","info@gemeindezentrum-berlin.de","https://www.gemeindezentrum-berlin.de/","Gemeindezentrum Religion"
"Gemeindezentrum Hamburg","info@gemeindezentrum-hamburg.de","https://www.gemeindezentrum-hamburg.de/","Gemeindezentrum Religion"
"Gemeindezentrum München","info@gemeindezentrum-muenchen.de","https://www.gemeindezentrum-muenchen.de/","Gemeindezentrum Religion"
"Gemeindezentrum Frankfurt","info@gemeindezentrum-frankfurt.de","https://www.gemeindezentrum-frankfurt.de/","Gemeindezentrum Religion"
"Gemeindezentrum Köln","info@gemeindezentrum-koeln.de","https://www.gemeindezentrum-koeln.de/","Gemeindezentrum Religion"
"Gemeindezentrum Stuttgart","info@gemeindezentrum-stuttgart.de","https://www.gemeindezentrum-stuttgart.de/","Gemeindezentrum Religion"
"Gemeindezentrum Düsseldorf","info@gemeindezentrum-duesseldorf.de","https://www.gemeindezentrum-duesseldorf.de/","Gemeindezentrum Religion"
"Gemeindezentrum Dortmund","info@gemeindezentrum-dortmund.de","https://www.gemeindezentrum-dortmund.de/","Gemeindezentrum Religion"
"Gemeindezentrum Leipzig","info@gemeindezentrum-leipzig.de","https://www.gemeindezentrum-leipzig.de/","Gemeindezentrum Religion"
"Gemeindezentrum Bremen","info@gemeindezentrum-bremen.de","https://www.gemeindezentrum-bremen.de/","Gemeindezentrum Religion"
"Pfarramt Berlin","info@pfarramt-berlin.de","https://www.pfarramt-berlin.de/","Pfarramt Religion"
"Pfarramt Hamburg","info@pfarramt-hamburg.de","https://www.pfarramt-hamburg.de/","Pfarramt Religion"
"Pfarramt München","info@pfarramt-muenchen.de","https://www.pfarramt-muenchen.de/","Pfarramt Religion"
"Pfarramt Frankfurt","info@pfarramt-frankfurt.de","https://www.pfarramt-frankfurt.de/","Pfarramt Religion"
"Pfarramt Köln","info@pfarramt-koeln.de","https://www.pfarramt-koeln.de/","Pfarramt Religion"
"Pfarramt Stuttgart","info@pfarramt-stuttgart.de","https://www.pfarramt-stuttgart.de/","Pfarramt Religion"
"Pfarramt Düsseldorf","info@pfarramt-duesseldorf.de","https://www.pfarramt-duesseldorf.de/","Pfarramt Religion"
"Pfarramt Dortmund","info@pfarramt-dortmund.de","https://www.pfarramt-dortmund.de/","Pfarramt Religion"
"Pfarramt Leipzig","info@pfarramt-leipzig.de","https://www.pfarramt-leipzig.de/","Pfarramt Religion"
"Pfarramt Bremen","info@pfarramt-bremen.de","https://www.pfarramt-bremen.de/","Pfarramt Religion"
"AIESEC Deutschland","info@aiesec.de","https://www.aiesec.de","Internationale Jugendprogramme"
"YFU Deutschland","info@yfu.de","https://www.yfu.de","Jugendaustausch"
"AFS Interkulturelle Programme","info@afs.de","https://www.afs.de","Kulturaustausch"
"Erasmus+ Jugend","info@erasmusplus-jugend.de","https://www.erasmusplus-jugend.de","Europäische Jugendprojekte"
"EU Youth Programmes","info@eu-youth-programmes.de","https://www.eu-youth-programmes.de","EU Jugendinitiativen"
"Jugendpresse Deutschland","info@jugendpresse.de","https://www.jugendpresse.de","Jugendmedien & Journalism"
"Young Journalists","info@young-journalists.de","https://www.young-journalists.de","Journalismus Nachwuchs"
"Medienmacher","info@medienmacher.de","https://www.medienmacher.de","Medienproduktion"
"Filmproduktion Verein","info@filmproduktion-verein.de","https://www.filmproduktion-verein.de","Film & Video"
"Podcast Verein","info@podcast-verein.de","https://www.podcast-verein.de","Audio & Podcast"
"Radio Verein","info@radio-verein.de","https://www.radio-verein.de","Hörfunk & Medien"
"TV Verein","info@tv-verein.de","https://www.tv-verein.de","Fernsehen & Produktion"
"Gaming Verein","info@gaming-verein.de","https://www.gaming-verein.de","Gaming & eSports"
"Esports Verein","info@esports-verein.de","https://www.esports-verein.de","Wettkampf-Gaming"
"Game Development","info@gamedev-verein.de","https://www.gamedev-verein.de","Spieleentwicklung"
"Coding Club","info@coding-club.de","https://www.coding-club.de","Programmieren & Bildung"
"Python Verein","info@python-verein.de","https://www.python-verein.de","Python Programmierung"
"React Developers","info@react-dev.de","https://www.react-dev.de","Webentwicklung"
"Node.js User Group","info@nodejs-usergroup.de","https://www.nodejs-usergroup.de","Backend Entwicklung"
"AI & Machine Learning","info@ai-ml-verein.de","https://www.ai-ml-verein.de","Künstliche Intelligenz"
"Cybersecurity Verein","info@cybersecurity-verein.de","https://www.cybersecurity-verein.de","IT-Sicherheit"
"Data Science Verein","info@datascience-verein.de","https://www.datascience-verein.de","Datenanalyse"
"Blockchain Verein","info@blockchain-verein.de","https://www.blockchain-verein.de","Blockchain & Krypto"
"Robotics Verein","info@robotics-verein.de","https://www.robotics-verein.de","Robotik"
"Drohnen Verein","info@drohnen-verein.de","https://www.drohnen-verein.de","Drohnen & Luftfahrt"
"Maker Space","info@makerspace.de","https://www.makerspace.de","Selbermachen & FabLabs"
"FabLab","info@fablab.de","https://www.fablab.de","Fabrikationslabor"
"3D-Druck Verein","info@3ddruck-verein.de","https://www.3ddruck-verein.de","Additive Fertigung"
"Repair Café","info@repaircafe.de","https://www.repaircafe.de","Reparatur & Nachhaltigkeit"
"Upcycling Verein","info@upcycling-verein.de","https://www.upcycling-verein.de","Wiederverwendung & Kreativität"
"Moscheegemeinde Berlin","info@moscheegemeinde-berlin.de","https://www.moscheegemeinde-berlin.de/","Moscheegemeinde Religion"
"Moscheegemeinde Hamburg","info@moscheegemeinde-hamburg.de","https://www.moscheegemeinde-hamburg.de/","Moscheegemeinde Religion"
"Moscheegemeinde München","info@moscheegemeinde-muenchen.de","https://www.moscheegemeinde-muenchen.de/","Moscheegemeinde Religion"
"Moscheegemeinde Frankfurt","info@moscheegemeinde-frankfurt.de","https://www.moscheegemeinde-frankfurt.de/","Moscheegemeinde Religion"
"Moscheegemeinde Köln","info@moscheegemeinde-koeln.de","https://www.moscheegemeinde-koeln.de/","Moscheegemeinde Religion"
"Moscheegemeinde Stuttgart","info@moscheegemeinde-stuttgart.de","https://www.moscheegemeinde-stuttgart.de/","Moscheegemeinde Religion"
"Moscheegemeinde Düsseldorf","info@moscheegemeinde-duesseldorf.de","https://www.moscheegemeinde-duesseldorf.de/","Moscheegemeinde Religion"
"Moscheegemeinde Dortmund","info@moscheegemeinde-dortmund.de","https://www.moscheegemeinde-dortmund.de/","Moscheegemeinde Religion"
"Moscheegemeinde Leipzig","info@moscheegemeinde-leipzig.de","https://www.moscheegemeinde-leipzig.de/","Moscheegemeinde Religion"
"Moscheegemeinde Bremen","info@moscheegemeinde-bremen.de","https://www.moscheegemeinde-bremen.de/","Moscheegemeinde Religion"
"Islamisches Zentrum Berlin","info@islamischeszentrum-berlin.de","https://www.islamischeszentrum-berlin.de/","Islamisches Zentrum Religion"
"Islamisches Zentrum Hamburg","info@islamischeszentrum-hamburg.de","https://www.islamischeszentrum-hamburg.de/","Islamisches Zentrum Religion"
"Islamisches Zentrum München","info@islamischeszentrum-muenchen.de","https://www.islamischeszentrum-muenchen.de/","Islamisches Zentrum Religion"
"Islamisches Zentrum Frankfurt","info@islamischeszentrum-frankfurt.de","https://www.islamischeszentrum-frankfurt.de/","Islamisches Zentrum Religion"
"Islamisches Zentrum Köln","info@islamischeszentrum-koeln.de","https://www.islamischeszentrum-koeln.de/","Islamisches Zentrum Religion"
"Islamisches Zentrum Stuttgart","info@islamischeszentrum-stuttgart.de","https://www.islamischeszentrum-stuttgart.de/","Islamisches Zentrum Religion"
"Islamisches Zentrum Düsseldorf","info@islamischeszentrum-duesseldorf.de","https://www.islamischeszentrum-duesseldorf.de/","Islamisches Zentrum Religion"
"Islamisches Zentrum Dortmund","info@islamischeszentrum-dortmund.de","https://www.islamischeszentrum-dortmund.de/","Islamisches Zentrum Religion"
"Islamisches Zentrum Leipzig","info@islamischeszentrum-leipzig.de","https://www.islamischeszentrum-leipzig.de/","Islamisches Zentrum Religion"
"Islamisches Zentrum Bremen","info@islamischeszentrum-bremen.de","https://www.islamischeszentrum-bremen.de/","Islamisches Zentrum Religion"
"Jüdische Gemeinde Berlin","info@juedischegemeinde-berlin.de","https://www.juedischegemeinde-berlin.de/","Jüdische Gemeinde Religion"
"Jüdische Gemeinde Hamburg","info@juedischegemeinde-hamburg.de","https://www.juedischegemeinde-hamburg.de/","Jüdische Gemeinde Religion"
"Jüdische Gemeinde München","info@juedischegemeinde-muenchen.de","https://www.juedischegemeinde-muenchen.de/","Jüdische Gemeinde Religion"
"Jüdische Gemeinde Frankfurt","info@juedischegemeinde-frankfurt.de","https://www.juedischegemeinde-frankfurt.de/","Jüdische Gemeinde Religion"
"Jüdische Gemeinde Köln","info@juedischegemeinde-koeln.de","https://www.juedischegemeinde-koeln.de/","Jüdische Gemeinde Religion"
"Jüdische Gemeinde Stuttgart","info@juedischegemeinde-stuttgart.de","https://www.juedischegemeinde-stuttgart.de/","Jüdische Gemeinde Religion"
"Jüdische Gemeinde Düsseldorf","info@juedischegemeinde-duesseldorf.de","https://www.juedischegemeinde-duesseldorf.de/","Jüdische Gemeinde Religion"
"Jüdische Gemeinde Dortmund","info@juedischegemeinde-dortmund.de","https://www.juedischegemeinde-dortmund.de/","Jüdische Gemeinde Religion"
"Jüdische Gemeinde Leipzig","info@juedischegemeinde-leipzig.de","https://www.juedischegemeinde-leipzig.de/","Jüdische Gemeinde Religion"
"Jüdische Gemeinde Bremen","info@juedischegemeinde-bremen.de","https://www.juedischegemeinde-bremen.de/","Jüdische Gemeinde Religion"
"Buddhistisches Zentrum Berlin","info@buddhistischeszentrum-berlin.de","https://www.buddhistischeszentrum-berlin.de/","Buddhistisches Zentrum Religion"
"Buddhistisches Zentrum Hamburg","info@buddhistischeszentrum-hamburg.de","https://www.buddhistischeszentrum-hamburg.de/","Buddhistisches Zentrum Religion"
"Buddhistisches Zentrum München","info@buddhistischeszentrum-muenchen.de","https://www.buddhistischeszentrum-muenchen.de/","Buddhistisches Zentrum Religion"
"Buddhistisches Zentrum Frankfurt","info@buddhistischeszentrum-frankfurt.de","https://www.buddhistischeszentrum-frankfurt.de/","Buddhistisches Zentrum Religion"
"Buddhistisches Zentrum Köln","info@buddhistischeszentrum-koeln.de","https://www.buddhistischeszentrum-koeln.de/","Buddhistisches Zentrum Religion"
"Buddhistisches Zentrum Stuttgart","info@buddhistischeszentrum-stuttgart.de","https://www.buddhistischeszentrum-stuttgart.de/","Buddhistisches Zentrum Religion"
"Buddhistisches Zentrum Düsseldorf","info@buddhistischeszentrum-duesseldorf.de","https://www.buddhistischeszentrum-duesseldorf.de/","Buddhistisches Zentrum Religion"
"Buddhistisches Zentrum Dortmund","info@buddhistischeszentrum-dortmund.de","https://www.buddhistischeszentrum-dortmund.de/","Buddhistisches Zentrum Religion"
"Buddhistisches Zentrum Leipzig","info@buddhistischeszentrum-leipzig.de","https://www.buddhistischeszentrum-leipzig.de/","Buddhistisches Zentrum Religion"
"Buddhistisches Zentrum Bremen","info@buddhistischeszentrum-bremen.de","https://www.buddhistischeszentrum-bremen.de/","Buddhistisches Zentrum Religion"
"Hindu Temple Berlin","info@hindutemple-berlin.de","https://www.hindutemple-berlin.de/","Hindu Temple Religion"
"Hindu Temple Hamburg","info@hindutemple-hamburg.de","https://www.hindutemple-hamburg.de/","Hindu Temple Religion"
"Hindu Temple München","info@hindutemple-muenchen.de","https://www.hindutemple-muenchen.de/","Hindu Temple Religion"
"Hindu Temple Frankfurt","info@hindutemple-frankfurt.de","https://www.hindutemple-frankfurt.de/","Hindu Temple Religion"
"Hindu Temple Köln","info@hindutemple-koeln.de","https://www.hindutemple-koeln.de/","Hindu Temple Religion"
"Hindu Temple Stuttgart","info@hindutemple-stuttgart.de","https://www.hindutemple-stuttgart.de/","Hindu Temple Religion"
"Hindu Temple Düsseldorf","info@hindutemple-duesseldorf.de","https://www.hindutemple-duesseldorf.de/","Hindu Temple Religion"
"Hindu Temple Dortmund","info@hindutemple-dortmund.de","https://www.hindutemple-dortmund.de/","Hindu Temple Religion"
"Hindu Temple Leipzig","info@hindutemple-leipzig.de","https://www.hindutemple-leipzig.de/","Hindu Temple Religion"
"Hindu Temple Bremen","info@hindutemple-bremen.de","https://www.hindutemple-bremen.de/","Hindu Temple Religion"
"Sikh Gurdwara Berlin","info@sikhgurdwara-berlin.de","https://www.sikhgurdwara-berlin.de/","Sikh Gurdwara Religion"
"Sikh Gurdwara Hamburg","info@sikhgurdwara-hamburg.de","https://www.sikhgurdwara-hamburg.de/","Sikh Gurdwara Religion"
"Sikh Gurdwara München","info@sikhgurdwara-muenchen.de","https://www.sikhgurdwara-muenchen.de/","Sikh Gurdwara Religion"
"Sikh Gurdwara Frankfurt","info@sikhgurdwara-frankfurt.de","https://www.sikhgurdwara-frankfurt.de/","Sikh Gurdwara Religion"
"Sikh Gurdwara Köln","info@sikhgurdwara-koeln.de","https://www.sikhgurdwara-koeln.de/","Sikh Gurdwara Religion"
"Sikh Gurdwara Stuttgart","info@sikhgurdwara-stuttgart.de","https://www.sikhgurdwara-stuttgart.de/","Sikh Gurdwara Religion"
"Sikh Gurdwara Düsseldorf","info@sikhgurdwara-duesseldorf.de","https://www.sikhgurdwara-duesseldorf.de/","Sikh Gurdwara Religion"
"Sikh Gurdwara Dortmund","info@sikhgurdwara-dortmund.de","https://www.sikhgurdwara-dortmund.de/","Sikh Gurdwara Religion"
"Sikh Gurdwara Leipzig","info@sikhgurdwara-leipzig.de","https://www.sikhgurdwara-leipzig.de/","Sikh Gurdwara Religion"
"Sikh Gurdwara Bremen","info@sikhgurdwara-bremen.de","https://www.sikhgurdwara-bremen.de/","Sikh Gurdwara Religion"
"Ahmed Berlin","info@ahmed-berlin.de","https://www.ahmed-berlin.de/","Ahmed Religion"
"Ahmed Hamburg","info@ahmed-hamburg.de","https://www.ahmed-hamburg.de/","Ahmed Religion"
"Ahmed München","info@ahmed-muenchen.de","https://www.ahmed-muenchen.de/","Ahmed Religion"
"Ahmed Frankfurt","info@ahmed-frankfurt.de","https://www.ahmed-frankfurt.de/","Ahmed Religion"
"Ahmed Köln","info@ahmed-koeln.de","https://www.ahmed-koeln.de/","Ahmed Religion"
"Ahmed Stuttgart","info@ahmed-stuttgart.de","https://www.ahmed-stuttgart.de/","Ahmed Religion"
"Ahmed Düsseldorf","info@ahmed-duesseldorf.de","https://www.ahmed-duesseldorf.de/","Ahmed Religion"
"Ahmed Dortmund","info@ahmed-dortmund.de","https://www.ahmed-dortmund.de/","Ahmed Religion"
"Ahmed Leipzig","info@ahmed-leipzig.de","https://www.ahmed-leipzig.de/","Ahmed Religion"
"Ahmed Bremen","info@ahmed-bremen.de","https://www.ahmed-bremen.de/","Ahmed Religion"
"Bahá'i Gemeinde Berlin","info@bahai-gemeinde-berlin.de","https://www.bahai-gemeinde-berlin.de/","Bahá'i Gemeinde Religion"
"Bahá'i Gemeinde Hamburg","info@bahai-gemeinde-hamburg.de","https://www.bahai-gemeinde-hamburg.de/","Bahá'i Gemeinde Religion"
"Bahá'i Gemeinde München","info@bahai-gemeinde-muenchen.de","https://www.bahai-gemeinde-muenchen.de/","Bahá'i Gemeinde Religion"
"Bahá'i Gemeinde Frankfurt","info@bahai-gemeinde-frankfurt.de","https://www.bahai-gemeinde-frankfurt.de/","Bahá'i Gemeinde Religion"
"Bahá'i Gemeinde Köln","info@bahai-gemeinde-koeln.de","https://www.bahai-gemeinde-koeln.de/","Bahá'i Gemeinde Religion"
"Bahá'i Gemeinde Stuttgart","info@bahai-gemeinde-stuttgart.de","https://www.bahai-gemeinde-stuttgart.de/","Bahá'i Gemeinde Religion"
"Bahá'i Gemeinde Düsseldorf","info@bahai-gemeinde-duesseldorf.de","https://www.bahai-gemeinde-duesseldorf.de/","Bahá'i Gemeinde Religion"
"Bahá'i Gemeinde Dortmund","info@bahai-gemeinde-dortmund.de","https://www.bahai-gemeinde-dortmund.de/","Bahá'i Gemeinde Religion"
"Bahá'i Gemeinde Leipzig","info@bahai-gemeinde-leipzig.de","https://www.bahai-gemeinde-leipzig.de/","Bahá'i Gemeinde Religion"
"Bahá'i Gemeinde Bremen","info@bahai-gemeinde-bremen.de","https://www.bahai-gemeinde-bremen.de/","Bahá'i Gemeinde Religion"
"Zeugen Jehovas Berlin","info@zeugen-jehovas-berlin.de","https://www.zeugen-jehovas-berlin.de/","Zeugen Jehovas Religion"
"Zeugen Jehovas Hamburg","info@zeugen-jehovas-hamburg.de","https://www.zeugen-jehovas-hamburg.de/","Zeugen Jehovas Religion"
"Zeugen Jehovas München","info@zeugen-jehovas-muenchen.de","https://www.zeugen-jehovas-muenchen.de/","Zeugen Jehovas Religion"
"Zeugen Jehovas Frankfurt","info@zeugen-jehovas-frankfurt.de","https://www.zeugen-jehovas-frankfurt.de/","Zeugen Jehovas Religion"
"Zeugen Jehovas Köln","info@zeugen-jehovas-koeln.de","https://www.zeugen-jehovas-koeln.de/","Zeugen Jehovas Religion"
"Zeugen Jehovas Stuttgart","info@zeugen-jehovas-stuttgart.de","https://www.zeugen-jehovas-stuttgart.de/","Zeugen Jehovas Religion"
"Zeugen Jehovas Düsseldorf","info@zeugen-jehovas-duesseldorf.de","https://www.zeugen-jehovas-duesseldorf.de/","Zeugen Jehovas Religion"
"Zeugen Jehovas Dortmund","info@zeugen-jehovas-dortmund.de","https://www.zeugen-jehovas-dortmund.de/","Zeugen Jehovas Religion"
"Zeugen Jehovas Leipzig","info@zeugen-jehovas-leipzig.de","https://www.zeugen-jehovas-leipzig.de/","Zeugen Jehovas Religion"
"Zeugen Jehovas Bremen","info@zeugen-jehovas-bremen.de","https://www.zeugen-jehovas-bremen.de/","Zeugen Jehovas Religion"
"Wetterverein Berlin","info@wetterverein-berlin.de","https://www.wetterverein-berlin.de/","Wetterverein Hobby"
"Wetterverein Hamburg","info@wetterverein-hamburg.de","https://www.wetterverein-hamburg.de/","Wetterverein Hobby"
"Wetterverein München","info@wetterverein-muenchen.de","https://www.wetterverein-muenchen.de/","Wetterverein Hobby"
"Wetterverein Frankfurt","info@wetterverein-frankfurt.de","https://www.wetterverein-frankfurt.de/","Wetterverein Hobby"
"Wetterverein Köln","info@wetterverein-koeln.de","https://www.wetterverein-koeln.de/","Wetterverein Hobby"
